gps_accuracy_mean,gps_accuracy_max,gps_accuracy_delta,gps_lost_ratio,wifi_count_mean,wifi_count_delta,wifi_rssi_mean,ble_count_mean,ble_count_delta,ble_rssi_mean,pressure_delta,pressure_slope,altitude_delta,vertical_change_abs,stationary_ratio,label
20.237937861237764,54.27598038933782,28.073337253230225,0.1610733914495334,6.758368807638329,5.0608884130575635,-77.07239962724297,10.523662605671566,1.910699712961664,-74.04856209521998,-0.7002916653422913,-0.2130372067480194,6.4193747802063585,3.300371469263838,0.8586769147330995,above
35.323130202850564,65.46361318256201,25.92482329925938,0.31602559000417185,5.350944172960448,-7.594373421286391,-60.13165836769964,6.557442829522763,-5.062325756009496,-61.10264256607385,0.2680546556416276,0.02088897753369933,-1.565813117478739,1.027623581235873,0.7467900366170516,underground
23.994829176310365,43.22094338755299,7.051147196348747,0.1297260417162108,10.14852056249051,0.7648908662576872,-54.37867549387396,12.880748908896061,2.543769175304422,-69.81662240262762,0.4486478794524027,0.08977099751411763,-1.3990675939208455,1.4854346044176605,0.6619513532926782,street_level
74.80037297148758,114.53052903853776,37.57028402758633,0.7753341770069972,8.853811560712847,-8.947293572832347,-80.57636821437353,2.579688985346248,-8.12993346248549,-74.9332672373921,1.1892519140416364,0.22264725023588977,-2.7268310653993657,5.329602662715446,0.7724238006182276,underground
7.84181309042823,15.995878827570824,2.0024166289974663,0.11603727652443838,23.511885808371616,-0.13163039810653743,-66.92314251869897,3.8120590605601796,0.9478852843265333,-54.31665473403195,0.015798666680285317,0.019904123010601522,0.11047647600989907,0.3172830586065559,0.5811137179410276,street_level
34.4264966618079,37.843035222461125,21.40016674072034,0.2767922916734912,21.213068419138082,-4.0888985429629034,-77.08514592252328,3.9553782174858076,1.1632389460413286,-80.74447169099884,0.0628182013212305,-0.010601038611800659,1.3513445568668185,0.9029943611742648,0.8180677677240431,street_level
32.78933644336975,25.762326565200055,12.447236699520857,0.4600444490620384,5.776743842225967,1.965722834681726,-70.34739941059902,1.5217418135304497,-6.139984860417238,-79.43824228293691,0.3563798109659657,0.0347798173059786,-2.6761053214114465,1.9414863963077078,0.7045279139458207,underground
15.821623458303998,40.06769698129442,19.51225106511053,0.3332863228236712,11.312110198491663,-4.449464776114375,-66.69322472485231,7.18942207294157,1.8123812205290362,-69.97219698735826,0.19367396077250212,0.03890805817739225,1.030266700808205,1.9744838398099758,0.9735331441246559,street_level
88.99811791214549,58.29153820489922,23.983667226507258,0.958894473439195,5.86043785160321,-11.590259376065953,-69.24869783383504,2.122384031372585,-10.826948404732489,-77.29992599157353,0.5996117594509216,0.21515845936165567,-2.1035027989801156,5.093993713823803,0.7545004736171186,underground
10.055877913655939,9.855676821910063,1.1291996716130046,0.039887297843255974,10.20041530829992,0.03130986013938131,-65.0345238866599,9.183444487586975,0.2064060516168862,-78.53053461220273,-0.10783127704081688,-0.00384745378906598,0.43435940142419494,0.20481888695584483,0.9647749462197868,street_level
