gps_accuracy_mean,gps_accuracy_max,gps_accuracy_delta,gps_lost_ratio,wifi_count_mean,wifi_count_delta,wifi_rssi_mean,ble_count_mean,ble_count_delta,ble_rssi_mean,pressure_delta,pressure_slope,altitude_delta,vertical_change_abs,stationary_ratio,label
20.15990928108778,55.79013015266108,26.83905147599068,0.25622097725088283,13.257030349152574,-0.6126288462282821,-63.44238210524652,4.158605305984796,3.8321244045495195,-65.37567681659054,-1.0278584210120512,-0.24631937123330885,5.391154085936323,6.423004502360121,0.8314171493258007,above
18.574116460644095,36.193710235170656,11.246687404710396,0.3420177706620863,5.023084550348901,-4.597213551890366,-78.51832927416498,9.740181245350204,-1.2213754618110624,-70.60409435121234,0.49282675390545716,0.1100915813736045,-1.966639179190333,2.8862117316616187,0.4938719513051343,underground
8.629503143335675,43.171066843755504,9.81548044969188,0.16908312234786158,23.600290524792417,-3.861014950332219,-60.859893428774804,9.355461141758028,2.550091659303698,-72.65729531268181,0.3077047733681726,-0.0848367626668251,-5.451718778696449,4.711184112107063,0.4851148456900997,street_level
52.8519272341842,70.1991961052371,75.86825690559,0.5086595180814997,8.961547906230829,2.1622930860343423,-81.23428833739135,4.063247822193446,1.1434329577333173,-73.27924152964866,0.981610646780466,0.1972559292247553,-2.12501183008105,7.500680870667003,0.49876008979457587,underground
9.833043128158907,10.984637387074192,4.447840837271529,0.1377446734702188,10.806095334464194,1.5809687459932373,-69.03028550003668,6.789654091535529,-2.769107015705781,-61.279425769715935,-0.07184737702666348,-0.008187914389754396,-0.3815836315803305,0.5698304229370191,0.7326373109187226,street_level
29.263435354393792,27.413557227722354,14.87537259379582,0.15307780043613592,20.961626873404995,-3.065549044566022,-53.81912571885199,7.36330931435667,0.9702483997643165,-78.9343068386842,0.13019797022844373,0.029529950131746925,-0.37891970095826366,1.565457675984116,0.5422894923912287,street_level
16.03927447931628,60.56065886428811,12.372959586616382,0.24212650844790162,9.224341853911266,-2.1195131022826565,-73.06337332572062,2.2733534809529337,-6.618605686179329,-81.6493066226526,0.4433046875697614,0.03758201248088799,-1.2010809901743578,1.0403597994237932,0.4430529781604765,underground
29.22604230056151,30.671105516924943,23.48212435787833,0.27754789815790026,8.89768646846305,3.258554664966173,-77.77667025584935,3.6590000486562557,-3.96901361603142,-70.07816826772452,0.07734782125594947,0.01924188078008434,0.6436786543502824,1.0224372557003845,0.6936808937022055,street_level
81.13937553490999,65.24558260082848,37.53394073756675,0.651504048320841,3.008192033111107,-6.547135922841225,-75.27787059544524,0.9553137234060172,-5.623247976810835,-90.59157465012127,0.4940483978491115,0.05594693643402922,-7.307697342980801,7.362974644697901,0.49093229800906757,underground
11.529223763981506,11.641858588481865,5.258515662199355,0.0030287473147532994,19.2832427294563,3.703838664289714,-69.72773312584437,10.936358224689574,2.2515075878702726,-60.56392053747413,-0.08147654688662877,-7.62036356672588e-05,0.024218613950893086,0.08239581456550545,0.5253658600280176,street_level
12.082382920085402,30.541475125787652,22.878258596629834,0.30321223208901976,24.52581289387713,-2.6666781106657655,-79.5819744309052,3.8637867707068216,-2.919669411158499,-77.85945023999277,0.09481278730696222,0.009765616531579778,1.3872779552521282,0.2767997208811004,0.7275141062222883,street_level
33.274138340039144,25.471221463175123,9.751125132007248,0.3251348190335661,11.434513346574425,-4.26741638434989,-81.9259092893412,6.021461008803806,3.1128661613077497,-63.75404818278423,-0.2564519526596234,-0.05430200390189452,5.473529590870771,4.251634781182833,0.9827349455964453,above
38.92090780379876,45.85486074670143,21.85635125821109,0.3860486355052969,12.01115408433785,-2.7512780052172188,-65.12076643607476,1.3288418455604813,-2.94780439616829,-91.23482381199351,-1.1029157988943106,-0.16517907336545368,6.230086136714744,5.784020055337399,0.7595051655900285,above
20.60476640261613,77.33614167031189,18.138297425818187,0.22485348303098693,15.174929477579674,-6.181530146906456,-60.330218649649595,10.307706214571285,-1.8158349559458724,-74.94903575785933,-1.4768872975594873,-0.1757158696704026,6.5072947909803975,2.305804802334632,0.6717668725081936,above
14.412372664513356,50.2282266491575,11.497901763773577,0.2690289310696711,15.8499299793412,-5.044545723106788,-58.559880711302156,11.149894357132638,2.0782184826933694,-74.76430097424398,-0.975168917320863,-0.10775711683443503,4.0972598559944196,6.286767862924725,0.9959243946178027,above
24.052090122790936,64.73959255091937,25.948481126577292,0.3219772762135996,14.82448297828401,-8.937483408458563,-67.44073801118344,1.2198926090448738,-0.1540217871993681,-76.09181630895539,0.5336429058607857,0.03898907866212952,-1.6200912983845734,3.2661220722578506,0.8260550915614235,underground
10.296622246005093,12.907887424958805,1.573863458235429,0.04784736961558737,17.430528162201163,2.793827548553562,-72.07728658991604,8.741993976921464,0.6108386872804212,-79.47429321089939,0.10176713267141244,-0.007838755202477711,0.04353068413889738,0.42207902985346823,0.6364763127203186,street_level
13.014903895496024,67.76245260359399,34.58292662671555,0.3147747126975218,7.160375791981853,-3.4410512756850373,-62.21735116661796,11.806419359202676,3.088154567440755,-60.21294383931218,-0.6867909856437999,-0.10994777105340423,3.7880024487720467,2.6155954554046934,0.42149440317588993,above
15.130577106610776,41.22411578287948,11.303658653708396,0.10418290351676485,18.404549330603956,1.0735125073389264,-78.11058106299197,5.463707522986745,-2.838005255489132,-58.95132362407709,0.11430433045131938,0.030924373893740406,-0.2601525596007137,0.7104364346240488,0.6207018339899244,street_level
9.72578762977337,15.734921616855804,3.0879365847793783,0.12846429096232206,9.388509317932387,1.4721497247602109,-72.08765345881659,6.163434183140061,2.1837083091394573,-69.16505178535638,0.07388085546257636,-0.011604925421675637,-0.16677678502622195,0.07846256267231118,0.7337810920946657,street_level
23.87599426030266,30.640592944299456,13.42978417751776,0.33663132658107636,23.149406589595095,1.4583717871716466,-70.40331954787801,10.053378060188216,-1.1766557795750305,-73.90157512239236,0.07169935601531341,0.0020663377814568937,-0.8065962157896837,0.13099749244811676,0.8449424002074364,street_level
5.364242553122424,14.381513631208541,3.580137309322665,0.001817325842094386,17.560720803928735,3.483995435572873,-46.319015387275094,11.327855003288157,-0.39822300304124925,-63.8411399486926,-0.13762137239502079,-0.022113423589014306,-0.15497491026666121,0.7430986402158031,0.6982454603968611,street_level
56.67585489808413,92.69972114132804,20.74952801190581,0.6749022799138917,4.253610324865269,-7.959307784822746,-69.50019607589482,0.5958290657414116,-6.176585691061661,-87.46620683637771,0.48693041619165633,0.21245376774891436,-6.636854050455849,1.9629395592760106,0.41173081978194465,underground
44.165835609695165,77.27431924275139,18.93047354643604,0.5329819331494403,4.2557367671478,0.281359754502958,-77.57964694007222,4.653817918263379,-5.805345494883296,-85.18555903117789,0.4915505340192494,0.11520133929324408,-1.5428706198000666,2.5001427212127565,0.6077240881460642,underground
19.9809166768963,35.336891351719714,6.49642139370895,0.15391835483933544,11.44824044416729,3.1724456868542426,-58.349803202953126,12.304926434016448,0.8534881827883609,-66.14967542352407,-0.6322277922366452,0.045652157530200466,4.612312014419711,3.7467125426189245,0.7687027509114719,street_level
10.096830275143853,44.302643349773064,13.166595139737872,0.21880582652564776,10.442048308844928,2.926118333786029,-67.53777469841073,9.810790065644719,-1.7107451982934907,-69.96285610109595,0.5435987916466798,0.08981589437980528,5.390363548469537,5.383229273360745,0.6293574591070087,street_level
9.449142545437155,14.970048404396653,0.23341000899773023,0.02257124783805318,8.54278534830905,0.510523187552419,-69.16587066162714,7.182802896994335,1.0622357911403943,-64.468341644557,-0.04763630719928823,0.02305168328791963,0.38867331569643726,0.4504428384761372,0.8848151767264876,street_level
20.61710665614044,48.076717607029956,23.539377161534105,0.19253503699229563,19.273728920280604,3.8099190538184224,-66.63348936990887,7.125948984444215,1.0803390606592842,-75.70173823622578,-0.08947066626054667,0.01263559330790684,1.3059125370064146,0.8304399162142229,0.5596159957160813,street_level
17.18852086877785,70.63533290614545,25.634688915832744,0.5961223172592323,5.53574217830602,-0.8790193659761272,-72.04849521087776,9.811168288058576,-3.895524291635752,-79.74714226945567,0.4059346862804142,0.04112206788472807,-2.8374927848616016,0.9656057842329808,0.8012742339847023,underground
6.7283140604475005,16.32955104914273,0.9837224511714155,0.029350047127127812,15.236970155051733,0.9438942760795399,-71.09580999601553,4.343916917877306,-0.18591252523415847,-77.60150570290395,-0.03678060142523046,-0.006368019900462863,-0.055155499356128845,0.33013496190314673,0.6149791460028808,street_level
35.75796347900484,26.041465338594133,24.707116918411096,0.412113434118758,3.015473683071432,3.455472395089364,-75.21259799290084,2.4161081526794996,-4.608011388948185,-63.975142346504455,-1.2080452471423055,-0.19514587351890977,4.070479869243728,3.799259256191557,0.5563971581628135,above
17.961127478092223,64.54924652140687,19.609150215095582,0.2064091302059311,17.11007779709972,-6.119857733319382,-75.9408301203216,8.157684075449227,2.8408887420175084,-81.3009797172794,-0.5900017116596081,-0.048160035017133396,4.523690021396057,7.719623802434558,0.4547128008913388,above
48.08913408865496,58.739748726870516,54.33930496352282,0.3659230567656845,6.29881670850692,-19.4184859205634,-60.24864668283923,3.8606832830161455,-11.417511536892928,-73.27717505924655,0.2829453955627018,0.21313635463396455,-7.395138626482986,7.464713764211361,0.895535404467789,underground
34.89143242680272,61.50389345776134,26.010715549117077,0.47831794063681066,9.949073774214458,1.2871760750497199,-61.19332504078283,2.5510154509504765,-2.26480609223408,-79.7083165147701,-1.0346209600561647,-0.19703206077567492,5.611742048765528,5.482191021580942,0.9696128827923046,above
51.73492150857906,41.637733913140245,52.104553472603655,0.7631737150723836,1.6313379527550742,-16.6026199837748,-64.8757622974769,5.350830755412836,-5.306270673976983,-69.08113778262862,0.3247364980573187,0.2046400204955655,-6.827622621139421,4.383605702945242,0.6437030178042535,underground
76.97397129410139,109.55813814904292,30.103067211822026,0.4438090597979961,7.667441534392805,0.44115791555365647,-65.05930819490202,6.677045080885088,2.5686541793530058,-79.51455050649602,0.3457793180949047,0.17702268728665588,-5.541585463595497,2.626256838643451,0.7335751439295057,underground
10.155665755255612,11.339303970087048,0.12266345077423257,0.02250918820434737,10.642319974546012,2.6022771307543904,-72.87504819113849,9.942719916234982,0.5895597502720467,-52.2863249284831,-0.0442124477413494,-0.012848840408811898,0.05390416858795921,0.31104877189105373,0.518281630138262,street_level
37.68562812603392,53.02316578979898,30.358926583192694,0.813773038652414,5.124413589920481,-15.139956514141183,-72.49350328975699,3.189767951136785,0.049616084453912634,-79.34456995781014,1.0333959531652446,0.0866471718387262,-7.008215374899242,3.8162373794107545,0.9629285186719473,underground
12.33478199834509,40.29611388512257,14.623635191236371,0.03805574515969735,14.224050927038967,1.8059077332526599,-60.0025232434861,7.964575264391928,-1.5475622910720719,-82.67697900670078,0.1481726983410162,0.044610331196631325,5.456118572300442,1.4122850989376055,0.5848216239112711,street_level
72.4950667463394,108.11388276416497,53.53160139166921,0.603334441748349,2.9477714592513395,-12.878984343520042,-89.96951216819073,4.068627146191146,2.464009315279865,-74.58665243019826,0.8516085953260275,0.04558525364179382,-2.9753499533918575,3.271694936771679,0.7679554935014783,underground
39.663625036910474,40.76837949935372,36.80347644143169,0.2773817565443041,11.956291667791481,0.2754057448210858,-78.79739819105431,6.857069290168578,1.278551833875957,-79.0572938271992,0.6252589053925571,0.082515084787495,-2.3050383115370128,1.8766517819384685,0.7340998329413296,underground
72.75792903341998,115.08134657244653,47.240330728300506,0.9098788643068784,0.38976420285183555,-1.3271215242267793,-71.1549784820215,1.7388981799857408,2.1638032019429865,-75.01129688522792,1.4027869764987684,0.19483473288122038,-6.439877180379532,3.1014021698952723,0.40401729250927154,underground
